Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Unit_Price
ORD-2022-00644,2022-03-06,2022-03-08,Second Class,Corporate,East,Technology,Laptops,1328.27,2,0.1,-85.86,737.93
ORD-2022-00645,2022-02-07,2022-02-08,Standard Class,Corporate,South,Technology,Phones,218.01,1,0.3,-8.78,311.45
ORD-2022-00646,2021-01-22,2021-01-29,First Class,Consumer,West,Technology,Accessories,114.06,2,0.0,23.98,57.03
ORD-2022-00647,2021-10-26,2021-11-02,Standard Class,Consumer,Central,Technology,Laptops,4609.28,5,0.2,-45.78,1152.32
ORD-2022-00648,2023-12-20,2023-12-22,Standard Class,Consumer,West,Office Supplies,Binders,54.04,4,0.0,-2.86,13.51
ORD-2022-00649,2023-01-21,2023-01-27,Same Day,Home Office,East,Technology,Phones,3545.6,10,0.0,772.64,354.56
ORD-2022-00650,2023-11-20,2023-11-22,Second Class,Corporate,South,Technology,Accessories,286.65,7,0.0,92.1,40.95
ORD-2022-00651,2022-08-14,2022-08-19,First Class,Corporate,East,Furniture,Chairs,207.8,1,0.0,29.84,207.8
ORD-2022-00652,2022-04-08,2022-04-13,Same Day,Home Office,Central,Furniture,Storage,1286.74,7,0.0,375.65,183.82
ORD-2022-00653,2023-10-04,2023-10-10,Standard Class,Consumer,Central,Technology,Monitors,884.48,2,0.1,230.65,491.38
ORD-2022-00654,2021-07-28,2021-08-03,Same Day,Corporate,East,Technology,Phones,903.3,3,0.0,240.88,301.1
ORD-2022-00655,2023-10-20,2023-10-23,Same Day,Consumer,West,Technology,Monitors,2713.84,10,0.2,821.39,339.23
ORD-2022-00656,2023-09-20,2023-09-25,Same Day,Corporate,Central,Office Supplies,Labels,45.15,5,0.0,12.09,9.03
ORD-2022-00657,2021-03-02,2021-03-03,Second Class,Consumer,South,Furniture,Storage,160.71,1,0.0,30.47,160.71
ORD-2022-00658,2021-07-17,2021-07-24,First Class,Consumer,Central,Technology,Monitors,624.88,2,0.3,143.23,446.34
ORD-2022-00659,2023-10-02,2023-10-07,Same Day,Home Office,Central,Furniture,Tables,1697.96,5,0.2,-123.68,424.49
ORD-2022-00660,2023-02-25,2023-03-01,Standard Class,Corporate,West,Office Supplies,Paper,102.44,6,0.1,-2.89,18.97
ORD-2022-00661,2021-10-03,2021-10-06,Same Day,Corporate,East,Technology,Accessories,416.75,7,0.1,-0.56,66.15
ORD-2022-00662,2023-11-04,2023-11-05,Second Class,Home Office,South,Furniture,Storage,1454.81,7,0.0,75.07,207.83
ORD-2022-00663,2021-02-27,2021-03-04,Standard Class,Corporate,Central,Office Supplies,Pens,9.09,1,0.0,2.32,9.09
ORD-2022-00664,2023-05-27,2023-05-30,Standard Class,Corporate,Central,Office Supplies,Paper,129.06,6,0.1,16.03,23.9
ORD-2022-00665,2021-05-15,2021-05-22,Standard Class,Home Office,Central,Technology,Laptops,5099.5,5,,1140.46,1019.9
ORD-2022-00666,2023-11-21,2023-11-25,Same Day,Home Office,South,Furniture,Chairs,1171.35,5,0.0,408.04,234.27
ORD-2022-00667,2023-09-28,2023-09-29,Standard Class,Corporate,South,Furniture,Storage,830.92,4,0.0,160.07,207.73
ORD-2022-00668,2023-01-15,2023-01-19,First Class,Home Office,East,Office Supplies,Pens,33.12,4,0.1,6.83,9.2
ORD-2022-00669,2022-09-01,2022-09-06,Standard Class,Corporate,Central,Technology,Laptops,5312.93,7,0.0,-458.01,758.99
ORD-2022-00670,2023-12-24,2023-12-28,Standard Class,Corporate,Central,Office Supplies,Paper,133.63,7,0.0,14.46,19.09
ORD-2022-00671,2022-02-14,2022-02-18,First Class,Home Office,South,Furniture,Bookcases,1849.33,7,0.0,420.22,264.19
ORD-2022-00672,2023-10-20,2023-10-22,Second Class,Home Office,West,Office Supplies,Binders,149.44,8,0.0,13.67,18.68
ORD-2022-00673,2023-01-17,2023-01-21,Second Class,Home Office,West,Office Supplies,Labels,24.18,3,0.0,1.62,8.06
ORD-2022-00674,2022-02-21,2022-02-28,Standard Class,Corporate,South,Furniture,Storage,1462.23,7,0.0,-119.83,208.89
ORD-2022-00675,2021-11-04,2021-11-06,Standard Class,Consumer,South,Furniture,Tables,660.11,1,0.0,105.88,660.11
ORD-2022-00676,2022-02-18,2022-02-20,Standard Class,Home Office,South,Furniture,Storage,797.4,5,0.0,,159.48
ORD-2022-00677,2021-02-10,2021-02-11,Same Day,Home Office,West,Furniture,Tables,1092.0,2,0.0,320.0,546.0
ORD-2022-00678,2022-04-29,2022-04-30,Second Class,Corporate,West,Furniture,Bookcases,1876.56,10,0.3,168.47,268.08
ORD-2022-00679,2021-09-08,2021-09-15,Second Class,Consumer,South,Office Supplies,Pens,57.96,6,0.0,9.65,9.66
ORD-2022-00680,2021-08-07,2021-08-09,Second Class,Consumer,South,Office Supplies,Binders,80.84,4,0.0,-0.42,20.21
ORD-2022-00681,2021-08-20,2021-08-23,First Class,Home Office,South,Office Supplies,Paper,190.19,9,0.1,35.03,23.48
ORD-2022-00682,2022-09-24,2022-09-25,First Class,Corporate,Central,Furniture,Tables,6199.3,10,0.0,-252.9,619.93
ORD-2022-00683,2022-09-26,2022-10-02,Same Day,Home Office,Central,Technology,Laptops,4647.51,6,0.3,1436.38,1106.55
ORD-2022-00684,2022-09-09,2022-09-10,First Class,Corporate,West,Furniture,Storage,544.68,4,0.0,3.76,136.17
ORD-2022-00685,2021-06-14,2021-06-21,First Class,Consumer,South,Furniture,Bookcases,1991.3,8,0.1,-36.96,276.57
ORD-2022-00686,2023-11-03,2023-11-04,First Class,Consumer,West,Furniture,Storage,1063.21,6,0.1,129.21,196.89
ORD-2022-00687,2021-04-17,2021-04-23,Standard Class,Home Office,South,Office Supplies,Pens,19.91,3,0.3,5.81,9.48
ORD-2022-00688,2022-10-05,2022-10-10,First Class,Home Office,East,Technology,Monitors,853.74,2,0.0,112.41,426.87
ORD-2022-00689,2023-09-07,2023-09-14,Same Day,Corporate,South,Office Supplies,Binders,45.69,3,0.0,7.62,15.23
ORD-2022-00690,2023-01-23,2023-01-25,Same Day,Consumer,East,Furniture,Bookcases,1131.61,7,0.1,85.99,179.62
ORD-2022-00691,2021-07-02,2021-07-06,Second Class,Home Office,West,Technology,Phones,1657.96,4,0.0,26.79,414.49
ORD-2022-00692,2023-01-24,2023-01-26,Standard Class,Consumer,Central,Furniture,Storage,1791.1,10,0.0,,179.11
ORD-2022-00693,2022-01-26,2022-02-02,Second Class,Consumer,West,Furniture,Storage,948.05,5,0.0,-38.97,189.61
ORD-2022-00694,2023-05-07,2023-05-09,Second Class,Corporate,East,Furniture,Tables,4836.65,7,0.0,,690.95
ORD-2022-00695,2021-06-25,2021-06-26,Same Day,Corporate,East,Technology,Monitors,3013.2,8,0.0,-201.66,376.65
ORD-2022-00696,2022-06-09,2022-06-10,Same Day,Home Office,South,Furniture,Tables,721.49,2,0.2,96.61,450.93
ORD-2022-00697,2021-01-11,2021-01-14,Standard Class,Home Office,Central,Technology,Monitors,2886.34,9,0.2,787.96,400.88
ORD-2022-00698,2022-01-03,2022-01-06,Standard Class,Home Office,East,Office Supplies,Pens,25.42,3,0.2,0.3,10.59
ORD-2022-00699,2021-10-18,2021-10-21,Same Day,Corporate,West,Furniture,Tables,1170.28,2,0.0,255.18,585.14
ORD-2022-00700,2022-06-25,2022-06-30,First Class,Corporate,South,Furniture,Bookcases,972.27,6,0.1,-23.89,180.05
ORD-2022-00701,2021-11-01,2021-11-02,Second Class,Consumer,South,Furniture,Tables,1644.0,4,0.0,380.39,411.0
ORD-2022-00702,2021-03-25,2021-03-29,Same Day,Consumer,South,Office Supplies,Labels,40.28,6,0.3,4.58,9.59
ORD-2022-00703,2022-02-22,2022-03-01,Standard Class,Corporate,West,Technology,Laptops,5879.25,5,0.0,1543.61,1175.85
ORD-2022-00704,2023-05-03,2023-05-04,Second Class,Home Office,West,Furniture,Tables,2072.2,4,0.1,602.43,575.61
ORD-2022-00705,2021-08-06,2021-08-13,First Class,Corporate,West,Technology,Accessories,277.08,6,0.0,,46.18
ORD-2022-00706,2021-01-12,2021-01-15,First Class,Home Office,South,Office Supplies,Labels,5.38,1,0.3,-0.4,7.69
ORD-2022-00707,2022-10-24,2022-10-31,First Class,Consumer,East,Office Supplies,Binders,11.75,1,0.3,3.78,16.78
ORD-2022-00708,2022-05-07,2022-05-14,Second Class,Corporate,South,Furniture,Chairs,1441.3,7,0.0,,205.9
ORD-2022-00709,2021-09-04,2021-09-07,Second Class,Home Office,Central,Furniture,Storage,1157.04,8,0.1,370.53,160.7
ORD-2022-00710,2023-01-23,2023-01-28,Standard Class,Home Office,Central,Office Supplies,Binders,53.46,4,0.1,6.86,14.85
ORD-2022-00711,2022-01-17,2022-01-21,First Class,Corporate,West,Furniture,Storage,866.18,7,0.0,-28.8,123.74
ORD-2022-00712,2022-08-19,2022-08-23,Standard Class,Corporate,East,Furniture,Tables,4871.93,7,0.0,1628.7,695.99
ORD-2022-00713,2022-08-29,2022-09-03,Same Day,Consumer,Central,Technology,Laptops,578.14,1,0.2,189.81,722.67
ORD-2022-00714,2022-06-03,2022-06-06,Same Day,Consumer,South,Technology,Monitors,1893.56,5,0.2,550.2,473.39
ORD-2022-00715,2021-04-03,2021-04-04,Same Day,Consumer,East,Technology,Monitors,2102.79,7,0.3,277.61,429.14
ORD-2022-00716,2022-03-09,2022-03-11,Second Class,Corporate,Central,Furniture,Storage,229.6,2,0.3,45.94,164.0
ORD-2022-00717,2021-01-12,2021-01-16,Standard Class,Home Office,South,Office Supplies,Paper,35.36,2,0.0,-3.06,17.68
ORD-2022-00718,2023-03-20,2023-03-27,First Class,Corporate,South,Office Supplies,Labels,39.4,5,,8.55,7.88
ORD-2022-00719,2023-09-13,2023-09-19,Second Class,Consumer,East,Technology,Phones,580.29,3,0.3,117.82,276.33
ORD-2022-00720,2021-10-31,2021-11-04,Same Day,Corporate,West,Office Supplies,Binders,145.11,7,0.0,-8.38,20.73
ORD-2022-00721,2023-07-10,2023-07-15,Standard Class,Corporate,South,Office Supplies,Labels,38.52,4,0.0,3.84,9.63
ORD-2022-00722,2023-06-04,2023-06-08,Standard Class,Consumer,Central,Furniture,Chairs,1849.23,8,0.3,-37.51,330.22
ORD-2022-00723,2023-11-18,2023-11-23,Same Day,Corporate,South,Furniture,Chairs,2127.23,10,0.3,589.57,303.89
ORD-2022-00724,2021-05-11,2021-05-14,First Class,Corporate,West,Technology,Phones,2583.19,7,0.1,535.91,410.03
ORD-2022-00725,2021-02-12,2021-02-14,Same Day,Home Office,South,Office Supplies,Pens,38.43,5,0.3,6.84,10.98
ORD-2022-00726,2021-09-26,2021-09-29,Same Day,Home Office,Central,Technology,Laptops,7492.02,7,0.1,1174.56,1189.21
ORD-2022-00727,2022-08-02,2022-08-08,Second Class,Consumer,South,Office Supplies,Pens,11.45,2,0.3,3.65,8.18
ORD-2022-00728,2022-09-14,2022-09-16,Same Day,Corporate,West,Technology,Monitors,1553.57,4,,317.6,485.49
ORD-2022-00729,2021-05-11,2021-05-14,Standard Class,Consumer,East,Furniture,Bookcases,1301.16,7,0.0,255.68,185.88
ORD-2023-00730,2021-04-06,2021-04-13,First Class,Corporate,Central,Technology,Monitors,3730.77,9,0.0,720.24,414.53
ORD-2023-00731,2021-08-16,2021-08-17,Same Day,Corporate,West,Office Supplies,Paper,138.24,10,0.2,27.1,17.28
ORD-2023-00732,2022-02-25,2022-02-28,Standard Class,Consumer,West,Office Supplies,Paper,58.78,3,0.3,-4.6,27.99
ORD-2023-00733,2022-11-17,2022-11-24,First Class,Consumer,West,Office Supplies,Labels,33.27,3,0.0,2.77,11.09
ORD-2023-00734,2022-08-11,2022-08-16,First Class,Corporate,East,Furniture,Chairs,991.83,3,0.0,250.01,330.61
ORD-2023-00735,2022-04-13,2022-04-15,Same Day,Consumer,East,Furniture,Bookcases,1436.65,7,0.1,333.74,228.04
ORD-2023-00736,2021-01-21,2021-01-27,Second Class,Corporate,West,Office Supplies,Pens,119.43,9,0.0,9.78,13.27
ORD-2023-00737,2021-11-06,2021-11-11,Standard Class,Corporate,West,Technology,Monitors,278.94,1,0.3,55.9,398.49
ORD-2023-00738,2022-10-05,2022-10-08,First Class,Corporate,South,Office Supplies,Pens,12.85,1,0.0,3.12,12.85
ORD-2023-00739,2023-06-25,2023-07-01,Second Class,Home Office,South,Technology,Monitors,2148.22,6,0.3,206.26,511.48
ORD-2023-00740,2023-03-10,2023-03-16,First Class,Home Office,West,Furniture,Chairs,774.43,3,0.2,-35.55,322.68
ORD-2023-00741,2021-02-17,2021-02-18,Second Class,Home Office,Central,Technology,Accessories,405.58,9,0.2,-39.51,56.33
ORD-2023-00742,2023-02-03,2023-02-06,Standard Class,Home Office,West,Furniture,Storage,1342.89,9,0.0,87.16,149.21
ORD-2023-00743,2023-07-18,2023-07-21,Standard Class,Home Office,Central,Technology,Monitors,1162.22,4,0.3,247.51,415.08
ORD-2023-00744,2021-10-14,2021-10-20,First Class,Corporate,Central,Office Supplies,Binders,86.8,7,0.2,8.85,15.5
ORD-2023-00745,2021-10-28,2021-11-03,Standard Class,Corporate,Central,Office Supplies,Binders,89.08,7,0.1,6.05,14.14
ORD-2023-00746,2023-01-27,2023-02-02,Standard Class,Corporate,East,Technology,Monitors,3033.77,9,0.1,-203.45,374.54
ORD-2023-00747,2023-06-21,2023-06-27,Same Day,Home Office,South,Furniture,Bookcases,1301.5,8,0.3,261.21,232.41
ORD-2023-00748,2021-09-22,2021-09-28,Same Day,Home Office,South,Technology,Laptops,7592.54,9,0.2,824.34,1054.52
ORD-2023-00749,2021-09-01,2021-09-06,First Class,Home Office,East,Furniture,Chairs,1798.79,7,0.0,518.95,256.97
ORD-2023-00750,2023-02-06,2023-02-09,First Class,Corporate,West,Technology,Laptops,4501.35,5,0.1,,1000.3
ORD-2023-00751,2022-03-18,2022-03-20,First Class,Corporate,West,Office Supplies,Labels,52.16,8,0.0,2.79,6.52
ORD-2023-00752,2023-07-16,2023-07-19,First Class,Home Office,South,Technology,Monitors,2590.88,7,0.1,205.9,411.25
ORD-2023-00753,2021-11-02,2021-11-09,Same Day,Corporate,South,Technology,Laptops,6199.74,6,0.0,868.71,1033.29
ORD-2023-00754,2021-04-04,2021-04-10,First Class,Corporate,East,Furniture,Storage,978.38,8,0.3,238.92,174.71
ORD-2023-00755,2021-06-24,2021-06-26,Standard Class,Home Office,Central,Technology,Phones,3090.72,10,0.2,689.71,386.34
ORD-2023-00756,2021-09-04,2021-09-10,Standard Class,Home Office,South,Office Supplies,Binders,185.4,9,0.0,-17.02,20.6
ORD-2023-00757,2023-04-03,2023-04-08,First Class,Consumer,South,Technology,Laptops,743.15,1,0.1,-71.79,825.72
ORD-2023-00758,2023-02-22,2023-02-25,First Class,Consumer,South,Furniture,Tables,1188.48,2,0.0,361.43,594.24
ORD-2023-00759,2021-11-12,2021-11-15,Standard Class,Corporate,East,Furniture,Tables,2317.9,7,0.3,735.16,473.04
ORD-2023-00760,2022-09-03,2022-09-07,Standard Class,Home Office,West,Furniture,Tables,836.16,2,0.0,267.99,418.08
ORD-2023-00761,2022-05-06,2022-05-13,Second Class,Consumer,West,Furniture,Storage,1213.2,10,0.2,-65.95,151.65
ORD-2023-00762,2022-10-14,2022-10-18,Standard Class,Corporate,West,Office Supplies,Labels,70.71,9,0.1,1.1,8.73
ORD-2023-00763,2022-05-20,2022-05-27,Standard Class,Corporate,West,Office Supplies,Binders,91.73,9,0.3,3.51,14.56
ORD-2023-00764,2021-10-19,2021-10-22,Second Class,Home Office,West,Furniture,Storage,1730.43,9,0.0,246.8,192.27
ORD-2023-00765,2022-08-16,2022-08-22,Same Day,Consumer,West,Furniture,Storage,444.06,3,0.0,77.56,148.02
ORD-2023-00766,2023-11-12,2023-11-15,Second Class,Corporate,South,Furniture,Bookcases,245.94,1,0.0,5.58,245.94
ORD-2023-00767,2021-10-14,2021-10-20,Standard Class,Home Office,South,Furniture,Chairs,2358.27,9,0.0,-106.48,262.03
ORD-2023-00768,2023-07-17,2023-07-20,First Class,Home Office,Central,Office Supplies,Pens,25.45,4,0.3,5.26,9.09
ORD-2023-00769,2021-01-05,2021-01-10,Second Class,Home Office,West,Furniture,Bookcases,1454.16,8,0.0,198.24,181.77
ORD-2023-00770,2021-06-08,2021-06-13,Standard Class,Home Office,South,Furniture,Storage,128.67,1,0.3,-6.68,183.81
ORD-2023-00771,2021-09-13,2021-09-17,Standard Class,Consumer,South,Furniture,Bookcases,1368.48,6,0.0,21.15,228.08
ORD-2023-00772,2022-09-13,2022-09-20,Standard Class,Consumer,Central,Technology,Accessories,275.56,4,0.0,32.4,68.89
ORD-2023-00773,2021-01-15,2021-01-17,Second Class,Home Office,South,Technology,Accessories,449.26,7,0.0,66.31,64.18
ORD-2023-00774,2021-05-14,2021-05-19,Second Class,Home Office,East,Furniture,Tables,867.34,3,0.3,160.39,413.02
ORD-2023-00775,2023-12-28,2024-01-02,Standard Class,Consumer,Central,Office Supplies,Binders,71.96,5,0.3,12.29,20.56
ORD-2023-00776,2022-07-16,2022-07-17,Same Day,Corporate,Central,Furniture,Chairs,2615.33,9,0.1,779.09,322.88
ORD-2023-00777,2023-12-27,2023-12-31,Same Day,Corporate,West,Technology,Laptops,5058.96,6,0.0,-23.17,843.16
ORD-2023-00778,2021-06-02,2021-06-04,Same Day,Home Office,East,Office Supplies,Paper,93.32,4,0.0,7.93,23.33
ORD-2023-00779,2021-02-19,2021-02-24,Same Day,Corporate,West,Office Supplies,Paper,156.48,6,0.0,47.73,26.08
ORD-2023-00780,2021-05-30,2021-06-06,Second Class,Home Office,Central,Furniture,Chairs,2024.08,10,0.2,13.34,253.01
ORD-2023-00781,2023-02-12,2023-02-15,Standard Class,Consumer,West,Furniture,Chairs,634.16,2,0.0,15.01,317.08
ORD-2023-00782,2021-04-25,2021-04-30,Standard Class,Consumer,South,Technology,Accessories,64.68,1,0.0,5.87,64.68
ORD-2023-00783,2023-07-18,2023-07-22,Standard Class,Home Office,East,Office Supplies,Labels,69.12,8,0.1,-3.94,9.6
ORD-2023-00784,2022-01-30,2022-01-31,First Class,Home Office,South,Furniture,Chairs,587.16,2,0.0,60.65,293.58
ORD-2023-00785,2023-09-13,2023-09-19,Same Day,Corporate,Central,Technology,Laptops,9330.93,10,0.1,-227.62,1036.77
ORD-2023-00786,2023-11-17,2023-11-23,Same Day,Corporate,East,Technology,Phones,2235.84,6,0.0,644.5,372.64
ORD-2023-00787,2022-08-20,2022-08-23,First Class,Corporate,South,Technology,Laptops,669.63,1,0.2,-38.12,837.04
ORD-2023-00788,2022-02-05,2022-02-07,First Class,Corporate,West,Technology,Laptops,2931.04,4,0.0,553.64,732.76
ORD-2023-00789,2022-09-06,2022-09-10,First Class,Home Office,Central,Office Supplies,Labels,55.86,6,0.0,8.16,9.31
ORD-2023-00790,2022-04-17,2022-04-21,Second Class,Consumer,East,Technology,Monitors,3756.7,10,0.0,285.16,375.67
ORD-2023-00791,2021-01-14,2021-01-17,Second Class,Corporate,East,Furniture,Storage,173.5,1,0.0,21.44,173.5
ORD-2023-00792,2021-03-31,2021-04-01,First Class,Consumer,South,Technology,Accessories,278.52,4,0.0,-10.75,69.63
ORD-2023-00793,2022-01-01,2022-01-03,Second Class,Home Office,Central,Furniture,Tables,608.54,1,0.0,49.87,608.54
ORD-2023-00794,2022-11-25,2022-11-27,Standard Class,Home Office,South,Technology,Laptops,4280.53,5,0.1,954.21,951.23
ORD-2023-00795,2021-08-31,2021-09-02,Standard Class,Home Office,South,Office Supplies,Binders,54.69,3,0.0,18.93,18.23
ORD-2023-00796,2021-04-05,2021-04-12,Second Class,Home Office,South,Furniture,Bookcases,1403.28,10,0.2,-74.59,175.41
ORD-2023-00797,2021-09-16,2021-09-23,First Class,Consumer,East,Technology,Accessories,444.46,9,0.2,71.24,61.73
ORD-2023-00798,2023-11-09,2023-11-12,Same Day,Consumer,West,Technology,Monitors,2469.12,8,0.2,-158.67,385.8
ORD-2023-00799,2023-04-02,2023-04-08,First Class,Corporate,South,Furniture,Storage,893.97,10,0.3,270.32,127.71
ORD-2023-00800,2022-09-19,2022-09-23,Second Class,Corporate,East,Technology,Monitors,2049.88,7,0.2,93.3,366.05
ORD-2023-00801,2023-06-30,2023-07-05,First Class,Consumer,East,Furniture,Chairs,1404.0,6,0.0,83.89,234.0
ORD-2023-00802,2023-06-05,2023-06-09,Same Day,Corporate,South,Office Supplies,Pens,45.47,6,0.1,6.07,8.42
ORD-2023-00803,2023-01-06,2023-01-07,Standard Class,Corporate,East,Technology,Monitors,1344.92,5,0.2,349.89,336.23
ORD-2023-00804,2023-01-08,2023-01-09,Standard Class,Consumer,West,Furniture,Tables,4230.99,9,0.0,605.05,470.11
ORD-2023-00805,2022-06-19,2022-06-20,Second Class,Consumer,Central,Furniture,Bookcases,1328.05,5,0.0,256.17,265.61
ORD-2023-00806,2023-03-26,2023-03-28,Second Class,Corporate,West,Furniture,Storage,470.32,4,0.3,21.61,167.97
ORD-2023-00807,2022-10-04,2022-10-11,Standard Class,Corporate,South,Office Supplies,Labels,28.8,4,0.1,5.8,8.0
ORD-2023-00808,2023-02-07,2023-02-09,Standard Class,Home Office,South,Technology,Monitors,5585.9,10,0.0,1105.05,558.59
ORD-2023-00809,2023-05-22,2023-05-28,Same Day,Consumer,Central,Furniture,Bookcases,1111.96,7,0.3,254.41,226.93
ORD-2023-00810,2023-03-12,2023-03-16,First Class,Consumer,East,Technology,Phones,1165.46,4,0.1,-85.0,323.74
ORD-2023-00811,2022-09-16,2022-09-17,Same Day,Home Office,Central,Furniture,Chairs,853.02,3,0.0,282.29,284.34
ORD-2023-00812,2021-05-23,2021-05-27,Second Class,Consumer,West,Office Supplies,Labels,36.2,5,0.0,7.62,7.24
ORD-2023-00813,2021-12-18,2021-12-21,Standard Class,Corporate,West,Technology,Monitors,2319.79,7,0.1,327.37,368.22
ORD-2023-00814,2023-03-08,2023-03-15,Standard Class,Home Office,South,Office Supplies,Labels,27.44,4,0.0,2.82,6.86
ORD-2023-00815,2022-02-20,2022-02-25,First Class,Home Office,East,Office Supplies,Labels,80.24,8,0.0,4.53,10.03
ORD-2023-00816,2023-12-13,2023-12-16,Second Class,Home Office,South,Furniture,Chairs,2697.66,10,0.1,695.87,299.74
ORD-2023-00817,2022-12-12,2022-12-18,Same Day,Home Office,Central,Office Supplies,Paper,122.09,5,0.1,0.68,27.13
ORD-2023-00818,2023-07-27,2023-07-31,Same Day,Consumer,East,Technology,Monitors,873.26,3,0.3,-27.43,415.84
ORD-2023-00819,2021-05-17,2021-05-23,First Class,Corporate,East,Technology,Laptops,4521.38,4,0.1,1433.96,1255.94
ORD-2023-00820,2023-04-20,2023-04-24,First Class,Consumer,West,Technology,Accessories,168.6,3,0.0,47.03,56.2
ORD-2023-00821,2023-03-29,2023-04-05,First Class,Corporate,South,Technology,Phones,1201.57,4,0.1,217.02,333.77
ORD-2023-00822,2023-09-20,2023-09-24,Same Day,Home Office,Central,Office Supplies,Binders,25.6,2,0.0,6.14,12.8
ORD-2023-00823,2021-12-16,2021-12-23,Second Class,Corporate,South,Furniture,Tables,350.65,1,0.2,95.28,438.31
ORD-2023-00824,2022-07-14,2022-07-16,Standard Class,Consumer,East,Office Supplies,Labels,81.2,8,0.0,17.78,10.15
ORD-2023-00825,2023-12-07,2023-12-13,Standard Class,Home Office,South,Office Supplies,Binders,22.19,2,0.1,0.81,12.33
ORD-2023-00826,2022-05-27,2022-05-30,Second Class,Corporate,West,Office Supplies,Paper,76.64,4,0.0,4.76,19.16
ORD-2023-00827,2022-03-28,2022-03-29,Standard Class,Home Office,East,Technology,Accessories,89.52,3,0.3,28.79,42.63
ORD-2023-00828,2022-03-01,2022-03-06,Second Class,Home Office,Central,Technology,Accessories,356.64,7,0.1,13.37,56.61
ORD-2023-00829,2022-10-10,2022-10-11,Same Day,Consumer,East,Furniture,Bookcases,1453.48,7,0.0,147.15,207.64
ORD-2023-00830,2023-04-22,2023-04-25,Second Class,Consumer,West,Furniture,Bookcases,2088.63,10,0.1,275.82,232.07
ORD-2023-00831,2023-03-07,2023-03-13,First Class,Consumer,Central,Office Supplies,Binders,60.81,3,0.0,7.52,20.27
ORD-2023-00832,2021-02-06,2021-02-11,First Class,Consumer,South,Office Supplies,Pens,125.55,10,0.1,35.55,13.95
ORD-2023-00833,2022-09-25,2022-09-27,Standard Class,Consumer,East,Technology,Phones,1942.71,7,0.0,619.27,277.53
ORD-2023-00834,2023-02-09,2023-02-11,Second Class,Consumer,Central,Furniture,Storage,130.47,1,0.0,34.95,130.47
ORD-2023-00835,2021-03-23,2021-03-28,First Class,Corporate,East,Furniture,Bookcases,1007.78,7,0.3,297.38,205.67
ORD-2023-00836,2021-04-21,2021-04-27,Second Class,Consumer,Central,Technology,Accessories,184.91,4,0.3,48.57,66.04
ORD-2023-00837,2021-05-13,2021-05-20,Standard Class,Corporate,East,Furniture,Bookcases,2038.4,8,0.0,75.64,254.8
ORD-2023-00838,2022-02-23,2022-02-25,Second Class,Consumer,East,Technology,Laptops,6873.3,9,0.0,559.08,763.7
ORD-2023-00839,2022-05-25,2022-05-28,Second Class,Corporate,East,Technology,Laptops,3254.8,5,0.2,692.39,813.7
ORD-2023-00840,2023-02-13,2023-02-15,Same Day,Corporate,West,Furniture,Storage,1088.28,8,0.1,368.95,151.15
ORD-2023-00841,2023-05-26,2023-06-02,Same Day,Consumer,South,Furniture,Tables,1184.58,2,0.0,319.97,592.29
ORD-2023-00842,2022-09-19,2022-09-23,Same Day,Corporate,Central,Office Supplies,Binders,59.36,5,0.1,17.09,13.19
ORD-2023-00843,2022-01-24,2022-01-25,Second Class,Consumer,South,Furniture,Tables,541.46,1,0.2,64.53,676.83
ORD-2023-00844,2023-02-26,2023-03-02,First Class,Home Office,South,Furniture,Storage,610.96,5,0.3,149.17,174.56
ORD-2023-00845,2022-02-02,2022-02-09,Second Class,Home Office,South,Technology,Phones,1900.29,7,0.0,239.73,271.47
ORD-2023-00846,2023-03-01,2023-03-05,Standard Class,Home Office,Central,Furniture,Storage,623.52,4,0.0,-21.28,155.88
ORD-2023-00847,2021-10-29,2021-11-01,Same Day,Corporate,East,Furniture,Chairs,816.42,4,0.2,-56.6,255.13
ORD-2023-00848,2023-03-26,2023-04-01,Same Day,Consumer,West,Technology,Phones,2446.5,10,0.0,-95.84,244.65
ORD-2023-00849,2023-10-23,2023-10-28,First Class,Corporate,South,Furniture,Tables,3858.01,7,0.2,568.24,688.93
ORD-2023-00850,2021-10-20,2021-10-23,First Class,Home Office,West,Office Supplies,Paper,77.25,4,0.3,7.31,27.59
ORD-2023-00851,2023-05-06,2023-05-11,Standard Class,Consumer,West,Technology,Monitors,1934.72,7,0.3,247.19,394.84
ORD-2023-00852,2022-02-10,2022-02-14,Second Class,Home Office,East,Technology,Accessories,127.66,3,0.2,-6.7,53.19
ORD-2023-00853,2022-01-28,2022-01-31,Second Class,Consumer,East,Technology,Laptops,6716.11,7,0.1,-18.69,1066.05
ORD-2023-00854,2023-02-13,2023-02-14,Standard Class,Corporate,West,Office Supplies,Binders,87.9,5,0.0,16.93,17.58
ORD-2023-00855,2022-06-29,2022-07-06,Standard Class,Consumer,West,Furniture,Storage,93.58,1,0.3,-6.77,133.68
ORD-2023-00856,2023-09-23,2023-09-27,First Class,Corporate,West,Technology,Laptops,5479.73,6,0.2,585.84,1141.61
ORD-2023-00857,2023-02-15,2023-02-20,Same Day,Corporate,East,Furniture,Bookcases,166.98,1,0.0,58.06,166.98
ORD-2023-00858,2021-02-22,2021-02-27,Second Class,Home Office,South,Technology,Monitors,534.19,2,0.2,113.66,333.87
